name	old_url	reason	final_url
Mrs. Jimmy Davis Pink	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Jimmy%20Davis%20Pink	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. John Sutter	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20John%20Sutter	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Josephine M. Hearn	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Josephine%20M.%20Hearn	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. K. Sawada	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20K.%20Sawada	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Kenneth Pelton	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Kenneth%20Pelton	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Lawrence V. Bradley	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Lawrence%20V.%20Bradley	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Leroy Epps	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Leroy%20Epps	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Lindsay	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Lindsay	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Lyman Clarke	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Lyman%20Clarke	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Mac	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Mac	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Marion Mayfield	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Marion%20Mayfield	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Mark Clark	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Mark%20Clark	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Marshall Field	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Marshall%20Field	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Mildred Lambrakos	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Mildred%20Lambrakos	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Nannette Smyre	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Nannette%20Smyre	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Nellie Eastman	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Nellie%20Eastman	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Paul Gilley	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Paul%20Gilley	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. R. L. Wheeler	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20R.%20L.%20Wheeler	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. R. L. Wheeler Pink	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20R.%20L.%20Wheeler%20Pink	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Rebecca Jeanfreu	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Rebecca%20Jeanfreu	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Rosa Murray	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Rosa%20Murray	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Sarah Shepherdson	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Sarah%20Shepherdson	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Sarah Shepherdson Pink	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Sarah%20Shepherdson%20Pink	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Shepherdson	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Shepherdson	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Showman	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Showman	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Skottowe	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Skottowe	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. T. R. McKENZIE	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20T.%20R.%20McKENZIE	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Tingley	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Tingley	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Tsutako Nakasone	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Tsutako%20Nakasone	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. W. J. Lyons	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20W.%20J.%20Lyons	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Walter A. Wilson	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Walter%20A.%20Wilson	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Walter Allan	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Walter%20Allan	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Walter Allan Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Walter%20Allan%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Waters	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Waters	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. White	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20White	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. William Beckman	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20William%20Beckman	redirect_404	https://camellia.iflora.cn/Error/Error404
Mrs. Woodrow Hathorn	https://camellia.iflora.cn/Cutivars/Detail?latin=Mrs.%20Woodrow%20Hathorn	redirect_404	https://camellia.iflora.cn/Error/Error404
Myrtle Anis Cannon	https://camellia.iflora.cn/Cutivars/Detail?latin=Myrtle%20Anis%20Cannon	redirect_404	https://camellia.iflora.cn/Error/Error404
Nan S. Dodd	https://camellia.iflora.cn/Cutivars/Detail?latin=Nan%20S.%20Dodd	redirect_404	https://camellia.iflora.cn/Error/Error404
Nanban-Koh	https://camellia.iflora.cn/Cutivars/Detail?latin=Nanban-Koh	redirect_404	https://camellia.iflora.cn/Error/Error404
Nancy K	https://camellia.iflora.cn/Cutivars/Detail?latin=Nancy%20K	redirect_404	https://camellia.iflora.cn/Error/Error404
Napa Red	https://camellia.iflora.cn/Cutivars/Detail?latin=Napa%20Red	redirect_404	https://camellia.iflora.cn/Error/Error404
Naranyja	https://camellia.iflora.cn/Cutivars/Detail?latin=Naranyja	redirect_404	https://camellia.iflora.cn/Error/Error404
Narrow Osmanthus Leaf	https://camellia.iflora.cn/Cutivars/Detail?latin=Narrow%20Osmanthus%20Leaf	redirect_404	https://camellia.iflora.cn/Error/Error404
Nellie K	https://camellia.iflora.cn/Cutivars/Detail?latin=Nellie%20K	redirect_404	https://camellia.iflora.cn/Error/Error404
Nellie White	https://camellia.iflora.cn/Cutivars/Detail?latin=Nellie%20White	redirect_404	https://camellia.iflora.cn/Error/Error404
Nick's 30	https://camellia.iflora.cn/Cutivars/Detail?latin=Nick%27s%2030	redirect_404	https://camellia.iflora.cn/Error/Error404
Nikko	https://camellia.iflora.cn/Cutivars/Detail?latin=Nikko	redirect_404	https://camellia.iflora.cn/Error/Error404
Nioi Fubuki (Fragrant Snow Storm)	https://camellia.iflora.cn/Cutivars/Detail?latin=Nioi%20Fubuki%20%28Fragrant%20Snow%20Storm%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Nioi Fukurin	https://camellia.iflora.cn/Cutivars/Detail?latin=Nioi%20Fukurin	redirect_404	https://camellia.iflora.cn/Error/Error404
Nishiki Kirin	https://camellia.iflora.cn/Cutivars/Detail?latin=Nishiki%20Kirin	redirect_404	https://camellia.iflora.cn/Error/Error404
Noble Pearl	https://camellia.iflora.cn/Cutivars/Detail?latin=Noble%20Pearl	redirect_404	https://camellia.iflora.cn/Error/Error404
Nokogiriba- Tsubaki	https://camellia.iflora.cn/Cutivars/Detail?latin=Nokogiriba-%20Tsubaki	redirect_404	https://camellia.iflora.cn/Error/Error404
Northern Exposure	https://camellia.iflora.cn/Cutivars/Detail?latin=Northern%20Exposure	redirect_404	https://camellia.iflora.cn/Error/Error404
Nu’Erhong	https://camellia.iflora.cn/Cutivars/Detail?latin=Nu%27Erhong	redirect_404	https://camellia.iflora.cn/Error/Error404
Nyla Fran	https://camellia.iflora.cn/Cutivars/Detail?latin=Nyla%20Fran	redirect_404	https://camellia.iflora.cn/Error/Error404
O. C. Cotten	https://camellia.iflora.cn/Cutivars/Detail?latin=O.%20C.%20Cotten	redirect_404	https://camellia.iflora.cn/Error/Error404
O. C. Cotten Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=O.%20C.%20Cotten%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
Oaso	https://camellia.iflora.cn/Cutivars/Detail?latin=Oaso	redirect_404	https://camellia.iflora.cn/Error/Error404
October Magic Carpet	https://camellia.iflora.cn/Cutivars/Detail?latin=October%20Magic%20Carpet	redirect_404	https://camellia.iflora.cn/Error/Error404
October Magic Crimson N' Clover	https://camellia.iflora.cn/Cutivars/Detail?latin=October%20Magic%20Crimson%20N%27%20Clover	redirect_404	https://camellia.iflora.cn/Error/Error404
October Magic Ivory	https://camellia.iflora.cn/Cutivars/Detail?latin=October%20Magic%20Ivory	redirect_404	https://camellia.iflora.cn/Error/Error404
October Magic Pink Perplexion	https://camellia.iflora.cn/Cutivars/Detail?latin=October%20Magic%20Pink%20Perplexion	redirect_404	https://camellia.iflora.cn/Error/Error404
Ogi-No-Mine	https://camellia.iflora.cn/Cutivars/Detail?latin=Ogi-No-Mine	redirect_404	https://camellia.iflora.cn/Error/Error404
Ohn Holliman	https://camellia.iflora.cn/Cutivars/Detail?latin=Ohn%20Holliman	redirect_404	https://camellia.iflora.cn/Error/Error404
Olivia Mary	https://camellia.iflora.cn/Cutivars/Detail?latin=Olivia%20Mary	redirect_404	https://camellia.iflora.cn/Error/Error404
Olé	https://camellia.iflora.cn/Cutivars/Detail?latin=Ol%C3%A9	redirect_404	https://camellia.iflora.cn/Error/Error404
Oniji	https://camellia.iflora.cn/Cutivars/Detail?latin=Oniji	redirect_404	https://camellia.iflora.cn/Error/Error404
Oninski	https://camellia.iflora.cn/Cutivars/Detail?latin=Oninski	redirect_404	https://camellia.iflora.cn/Error/Error404
Oo-La-La!	https://camellia.iflora.cn/Cutivars/Detail?latin=Oo-La-La%21	redirect_404	https://camellia.iflora.cn/Error/Error404
Orandako (Holland Red)	https://camellia.iflora.cn/Cutivars/Detail?latin=Orandako%20%28Holland%20Red%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Orandakô (Holland Red)	https://camellia.iflora.cn/Cutivars/Detail?latin=Orandak%C3%B4%20%28Holland%20Red%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Osaki	https://camellia.iflora.cn/Cutivars/Detail?latin=Osaki	redirect_404	https://camellia.iflora.cn/Error/Error404
Osmanthus Leaf Carmine	https://camellia.iflora.cn/Cutivars/Detail?latin=Osmanthus%20Leaf%20Carmine	redirect_404	https://camellia.iflora.cn/Error/Error404
Ota-Haku	https://camellia.iflora.cn/Cutivars/Detail?latin=Ota-Haku	redirect_404	https://camellia.iflora.cn/Error/Error404
Ovate Leaf Pink	https://camellia.iflora.cn/Cutivars/Detail?latin=Ovate%20Leaf%20Pink	redirect_404	https://camellia.iflora.cn/Error/Error404
Over Navarro	https://camellia.iflora.cn/Cutivars/Detail?latin=Over%20Navarro	redirect_404	https://camellia.iflora.cn/Error/Error404
Oyler's "dr. O"	https://camellia.iflora.cn/Cutivars/Detail?latin=Oyler%27s%20%22dr.%20O%22	redirect_404	https://camellia.iflora.cn/Error/Error404
Oyler's Carolyn Marie Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=Oyler%27s%20Carolyn%20Marie%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
Pale Bright Red	https://camellia.iflora.cn/Cutivars/Detail?latin=Pale%20Bright%20Red	redirect_404	https://camellia.iflora.cn/Error/Error404
Panache	https://camellia.iflora.cn/Cutivars/Detail?latin=Panache	redirect_404	https://camellia.iflora.cn/Error/Error404
Paprika	https://camellia.iflora.cn/Cutivars/Detail?latin=Paprika	redirect_404	https://camellia.iflora.cn/Error/Error404
Party Poppers	https://camellia.iflora.cn/Cutivars/Detail?latin=Party%20Poppers	redirect_404	https://camellia.iflora.cn/Error/Error404
Patricia Hemingway	https://camellia.iflora.cn/Cutivars/Detail?latin=Patricia%20Hemingway	redirect_404	https://camellia.iflora.cn/Error/Error404
Patti Lou	https://camellia.iflora.cn/Cutivars/Detail?latin=Patti%20Lou	redirect_404	https://camellia.iflora.cn/Error/Error404
Patty Bengtson	https://camellia.iflora.cn/Cutivars/Detail?latin=Patty%20Bengtson	redirect_404	https://camellia.iflora.cn/Error/Error404
Pearl S. Buck	https://camellia.iflora.cn/Cutivars/Detail?latin=Pearl%20S.%20Buck	redirect_404	https://camellia.iflora.cn/Error/Error404
Peter Cottontail	https://camellia.iflora.cn/Cutivars/Detail?latin=Peter%20Cottontail	redirect_404	https://camellia.iflora.cn/Error/Error404
Philippa Forwood	https://camellia.iflora.cn/Cutivars/Detail?latin=Philippa%20Forwood	redirect_404	https://camellia.iflora.cn/Error/Error404
Phillipa Lennard	https://camellia.iflora.cn/Cutivars/Detail?latin=Phillipa%20Lennard	redirect_404	https://camellia.iflora.cn/Error/Error404
Pikes Peak	https://camellia.iflora.cn/Cutivars/Detail?latin=Pikes%20Peak	redirect_404	https://camellia.iflora.cn/Error/Error404
Pine Cone White	https://camellia.iflora.cn/Cutivars/Detail?latin=Pine%20Cone%20White	redirect_404	https://camellia.iflora.cn/Error/Error404
Pine Shell	https://camellia.iflora.cn/Cutivars/Detail?latin=Pine%20Shell	redirect_404	https://camellia.iflora.cn/Error/Error404
Pingban Dali Cha	https://camellia.iflora.cn/Cutivars/Detail?latin=Pingban%20Dali%20Cha	redirect_404	https://camellia.iflora.cn/Error/Error404
Pink Butterfly Wing	https://camellia.iflora.cn/Cutivars/Detail?latin=Pink%20Butterfly%20Wing	redirect_404	https://camellia.iflora.cn/Error/Error404
Pink Jordan's Pride	https://camellia.iflora.cn/Cutivars/Detail?latin=Pink%20Jordan%27s%20Pride	redirect_404	https://camellia.iflora.cn/Error/Error404
Pink Mermaid (Kingyo-Tsubaki)	https://camellia.iflora.cn/Cutivars/Detail?latin=Pink%20Mermaid%20%28Kingyo-Tsubaki%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Pink Shishi-Gashira	https://camellia.iflora.cn/Cutivars/Detail?latin=Pink%20Shishi-Gashira	redirect_404	https://camellia.iflora.cn/Error/Error404
Pirate's Gold Moired	https://camellia.iflora.cn/Cutivars/Detail?latin=Pirate%27s%20Gold%20Moired	redirect_404	https://camellia.iflora.cn/Error/Error404
Plugged-In Purple	https://camellia.iflora.cn/Cutivars/Detail?latin=Plugged-In%20Purple	redirect_404	https://camellia.iflora.cn/Error/Error404
Pointed Leaf Crimson	https://camellia.iflora.cn/Cutivars/Detail?latin=Pointed%20Leaf%20Crimson	redirect_404	https://camellia.iflora.cn/Error/Error404
Portugese Pink	https://camellia.iflora.cn/Cutivars/Detail?latin=Portugese%20Pink	redirect_404	https://camellia.iflora.cn/Error/Error404
Pratten's Pink	https://camellia.iflora.cn/Cutivars/Detail?latin=Pratten%27s%20Pink	redirect_404	https://camellia.iflora.cn/Error/Error404
Professor Tsai	https://camellia.iflora.cn/Cutivars/Detail?latin=Professor%20Tsai	redirect_404	https://camellia.iflora.cn/Error/Error404
Purple Gown	https://camellia.iflora.cn/Cutivars/Detail?latin=Purple%20Gown	redirect_404	https://camellia.iflora.cn/Error/Error404
Purple Petal	https://camellia.iflora.cn/Cutivars/Detail?latin=Purple%20Petal	redirect_404	https://camellia.iflora.cn/Error/Error404
Que Sera Sera	https://camellia.iflora.cn/Cutivars/Detail?latin=Que%20Sera%20Sera	redirect_404	https://camellia.iflora.cn/Error/Error404
Rachael Stanley	https://camellia.iflora.cn/Cutivars/Detail?latin=Rachael%20Stanley	redirect_404	https://camellia.iflora.cn/Error/Error404
Rachel Claire	https://camellia.iflora.cn/Cutivars/Detail?latin=Rachel%20Claire	redirect_404	https://camellia.iflora.cn/Error/Error404
Rainbow End	https://camellia.iflora.cn/Cutivars/Detail?latin=Rainbow%20End	redirect_404	https://camellia.iflora.cn/Error/Error404
Raku-Jitsu	https://camellia.iflora.cn/Cutivars/Detail?latin=Raku-Jitsu	redirect_404	https://camellia.iflora.cn/Error/Error404
Rampey E. Thomas	https://camellia.iflora.cn/Cutivars/Detail?latin=Rampey%20E.%20Thomas	redirect_404	https://camellia.iflora.cn/Error/Error404
Rasen-Zome	https://camellia.iflora.cn/Cutivars/Detail?latin=Rasen-Zome	redirect_404	https://camellia.iflora.cn/Error/Error404
Raspberry Flambe	https://camellia.iflora.cn/Cutivars/Detail?latin=Raspberry%20Flambe	redirect_404	https://camellia.iflora.cn/Error/Error404
Raspberry Sherbet	https://camellia.iflora.cn/Cutivars/Detail?latin=Raspberry%20Sherbet	redirect_404	https://camellia.iflora.cn/Error/Error404
Raymond Beals	https://camellia.iflora.cn/Cutivars/Detail?latin=Raymond%20Beals	redirect_404	https://camellia.iflora.cn/Error/Error404
Razzle-Dazzle	https://camellia.iflora.cn/Cutivars/Detail?latin=Razzle-Dazzle	redirect_404	https://camellia.iflora.cn/Error/Error404
Rebecca Scobee	https://camellia.iflora.cn/Cutivars/Detail?latin=Rebecca%20Scobee	redirect_404	https://camellia.iflora.cn/Error/Error404
Red Bowl	https://camellia.iflora.cn/Cutivars/Detail?latin=Red%20Bowl	redirect_404	https://camellia.iflora.cn/Error/Error404
Red Cloud	https://camellia.iflora.cn/Cutivars/Detail?latin=Red%20Cloud	redirect_404	https://camellia.iflora.cn/Error/Error404
Red Devil Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=Red%20Devil%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
Red Jewel	https://camellia.iflora.cn/Cutivars/Detail?latin=Red%20Jewel	redirect_404	https://camellia.iflora.cn/Error/Error404
Red Shift	https://camellia.iflora.cn/Cutivars/Detail?latin=Red%20Shift	redirect_404	https://camellia.iflora.cn/Error/Error404
Reese Johnson, Jr.	https://camellia.iflora.cn/Cutivars/Detail?latin=Reese%20Johnson%2C%20Jr.	redirect_404	https://camellia.iflora.cn/Error/Error404
Refinement	https://camellia.iflora.cn/Cutivars/Detail?latin=Shiragiku	request_error	
Reiho	https://camellia.iflora.cn/Cutivars/Detail?latin=Reiho	redirect_404	https://camellia.iflora.cn/Error/Error404
Reine Marie Henriette	https://camellia.iflora.cn/Cutivars/Detail?latin=Reine%20Marie%20Henriette	redirect_404	https://camellia.iflora.cn/Error/Error404
Reizanho (Beautiful Mountain Ridge)	https://camellia.iflora.cn/Cutivars/Detail?latin=Reizanho%20%28Beautiful%20Mountain%20Ridge%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Reland Westate	https://camellia.iflora.cn/Cutivars/Detail?latin=Reland%20Westate	redirect_404	https://camellia.iflora.cn/Error/Error404
Reticulate Leaf Crimson	https://camellia.iflora.cn/Cutivars/Detail?latin=Reticulate%20Leaf%20Crimson	redirect_404	https://camellia.iflora.cn/Error/Error404
Reticulate Leaf Pink	https://camellia.iflora.cn/Cutivars/Detail?latin=Reticulate%20Leaf%20Pink	redirect_404	https://camellia.iflora.cn/Error/Error404
Reverend Lawrence V. Bradley	https://camellia.iflora.cn/Cutivars/Detail?latin=Reverend%20Lawrence%20V.%20Bradley	redirect_404	https://camellia.iflora.cn/Error/Error404
Richard H. Clere	https://camellia.iflora.cn/Cutivars/Detail?latin=Richard%20H.%20Clere	redirect_404	https://camellia.iflora.cn/Error/Error404
Robert "Bobby" Moore	https://camellia.iflora.cn/Cutivars/Detail?latin=Robert%20%22Bobby%22%20Moore	redirect_404	https://camellia.iflora.cn/Error/Error404
Robin Hood I	https://camellia.iflora.cn/Cutivars/Detail?latin=Robin%20Hood%20I	redirect_404	https://camellia.iflora.cn/Error/Error404
Roll-In' Toomer	https://camellia.iflora.cn/Cutivars/Detail?latin=Roll-In%27%20Toomer	redirect_404	https://camellia.iflora.cn/Error/Error404
Rose 'n Bloom	https://camellia.iflora.cn/Cutivars/Detail?latin=Rose%20%27n%20Bloom	redirect_404	https://camellia.iflora.cn/Error/Error404
Rose 'n Bloom Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=Rose%20%27n%20Bloom%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
Rosy Osmanthus Leaf	https://camellia.iflora.cn/Cutivars/Detail?latin=Rosy%20Osmanthus%20Leaf	redirect_404	https://camellia.iflora.cn/Error/Error404
Rudy's Magnoliaeflora	https://camellia.iflora.cn/Cutivars/Detail?latin=Rudy%27s%20Magnoliaeflora	redirect_404	https://camellia.iflora.cn/Error/Error404
Ruth Bell Graham	https://camellia.iflora.cn/Cutivars/Detail?latin=Ruth%20Bell%20Graham	redirect_404	https://camellia.iflora.cn/Error/Error404
Ruthie K.	https://camellia.iflora.cn/Cutivars/Detail?latin=Ruthie%20K.	redirect_404	https://camellia.iflora.cn/Error/Error404
S. Peter Nyce	https://camellia.iflora.cn/Cutivars/Detail?latin=S.%20Peter%20Nyce	redirect_404	https://camellia.iflora.cn/Error/Error404
Sadaharu Oh	https://camellia.iflora.cn/Cutivars/Detail?latin=Sadaharu%20Oh	redirect_404	https://camellia.iflora.cn/Error/Error404
Sakura-Gari	https://camellia.iflora.cn/Cutivars/Detail?latin=Sakura-Gari	redirect_404	https://camellia.iflora.cn/Error/Error404
Sakuraba-Tsubaki Cherry Leaf Camellia)	https://camellia.iflora.cn/Cutivars/Detail?latin=Sakuraba-Tsubaki%20Cherry%20Leaf%20Camellia%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Salamander	https://camellia.iflora.cn/Cutivars/Detail?latin=Salamander	redirect_404	https://camellia.iflora.cn/Error/Error404
Sally J. Savage	https://camellia.iflora.cn/Cutivars/Detail?latin=Sally%20J.%20Savage	redirect_404	https://camellia.iflora.cn/Error/Error404
Samantha Nicole	https://camellia.iflora.cn/Cutivars/Detail?latin=Samantha%20Nicole	redirect_404	https://camellia.iflora.cn/Error/Error404
Sandan-Zaki	https://camellia.iflora.cn/Cutivars/Detail?latin=Sandan-Zaki	redirect_404	https://camellia.iflora.cn/Error/Error404
Sanko-Nishiki (Bright Brocade)	https://camellia.iflora.cn/Cutivars/Detail?latin=Sanko-Nishiki%20%28Bright%20Brocade%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Santa Cruz	https://camellia.iflora.cn/Cutivars/Detail?latin=Santa%20Cruz	redirect_404	https://camellia.iflora.cn/Error/Error404
Santozaki (Three Flowered)	https://camellia.iflora.cn/Cutivars/Detail?latin=Santozaki%20%28Three%20Flowered%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Sara-Henri S. Mayer	https://camellia.iflora.cn/Cutivars/Detail?latin=Sara-Henri%20S.%20Mayer	redirect_404	https://camellia.iflora.cn/Error/Error404
Sarah Catherine	https://camellia.iflora.cn/Cutivars/Detail?latin=Sarah%20Catherine	redirect_404	https://camellia.iflora.cn/Error/Error404
Sarah Elizabeth	https://camellia.iflora.cn/Cutivars/Detail?latin=Sarah%20Elizabeth	redirect_404	https://camellia.iflora.cn/Error/Error404
Satsuma Kurenai	https://camellia.iflora.cn/Cutivars/Detail?latin=Satsuma%20Kurenai	redirect_404	https://camellia.iflora.cn/Error/Error404
Sawada’'s Dream	https://camellia.iflora.cn/Cutivars/Detail?latin=Sawada%27%27S%20Dream	redirect_404	https://camellia.iflora.cn/Error/Error404
Scudday Roussel	https://camellia.iflora.cn/Cutivars/Detail?latin=Scudday%20Roussel	redirect_404	https://camellia.iflora.cn/Error/Error404
Sebe	https://camellia.iflora.cn/Cutivars/Detail?latin=Sebe	redirect_404	https://camellia.iflora.cn/Error/Error404
Seikaiha (Quiet Ocean Waves)	https://camellia.iflora.cn/Cutivars/Detail?latin=Seikaiha%20%28Quiet%20Ocean%20Waves%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Seiso	https://camellia.iflora.cn/Cutivars/Detail?latin=Seiso	redirect_404	https://camellia.iflora.cn/Error/Error404
Sekiyô (Setting Sun)	https://camellia.iflora.cn/Cutivars/Detail?latin=Sekiy%C3%B4%20%28Setting%20Sun%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Semidouble Blush	https://camellia.iflora.cn/Cutivars/Detail?latin=Semidouble%20Blush	redirect_404	https://camellia.iflora.cn/Error/Error404
Sentinel Star	https://camellia.iflora.cn/Cutivars/Detail?latin=Sentinel%20Star	redirect_404	https://camellia.iflora.cn/Error/Error404
Sherrie N	https://camellia.iflora.cn/Cutivars/Detail?latin=Sherrie%20N	redirect_404	https://camellia.iflora.cn/Error/Error404
Shichi-Fukujin	https://camellia.iflora.cn/Cutivars/Detail?latin=Shichi-Fukujin	redirect_404	https://camellia.iflora.cn/Error/Error404
Shikishima (Poetic Name For Japan)	https://camellia.iflora.cn/Cutivars/Detail?latin=Shikishima%20%28Poetic%20Name%20For%20Japan%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Shima-Chidori	https://camellia.iflora.cn/Cutivars/Detail?latin=Shima-Chidori	redirect_404	https://camellia.iflora.cn/Error/Error404
Shin-Akebono (New Dawn)	https://camellia.iflora.cn/Cutivars/Detail?latin=Shin-Akebono%20%28New%20Dawn%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Shin-Hagoroma	https://camellia.iflora.cn/Cutivars/Detail?latin=Shin-Hagoroma	redirect_404	https://camellia.iflora.cn/Error/Error404
Shin-Shioko	https://camellia.iflora.cn/Cutivars/Detail?latin=Shin-Shioko	redirect_404	https://camellia.iflora.cn/Error/Error404
Shin-Tsukasa	https://camellia.iflora.cn/Cutivars/Detail?latin=Shin-Tsukasa	redirect_404	https://camellia.iflora.cn/Error/Error404
Shin-Tsukasa-Nishiki	https://camellia.iflora.cn/Cutivars/Detail?latin=Shin-Tsukasa-Nishiki	redirect_404	https://camellia.iflora.cn/Error/Error404
Shining Jade	https://camellia.iflora.cn/Cutivars/Detail?latin=Shining%20Jade	redirect_404	https://camellia.iflora.cn/Error/Error404
Shira Sagi	https://camellia.iflora.cn/Cutivars/Detail?latin=Shira%20Sagi	redirect_404	https://camellia.iflora.cn/Error/Error404
Shira Yuki	https://camellia.iflora.cn/Cutivars/Detail?latin=Shira%20Yuki	redirect_404	https://camellia.iflora.cn/Error/Error404
Shira-Ogi	https://camellia.iflora.cn/Cutivars/Detail?latin=Shira-Ogi	redirect_404	https://camellia.iflora.cn/Error/Error404
Shira-Tama (White Bead)	https://camellia.iflora.cn/Cutivars/Detail?latin=Shira-Tama%20%28White%20Bead%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Shiro Karako	https://camellia.iflora.cn/Cutivars/Detail?latin=Shiro%20Karako	redirect_404	https://camellia.iflora.cn/Error/Error404
Shiro-Botan (Shirobotan)	https://camellia.iflora.cn/Cutivars/Detail?latin=Shiro-Botan%20%28Shirobotan%29	redirect_404	https://camellia.iflora.cn/Error/Error404
